Age,Employee Count,Employee Id,Gender,Marital Status,Over 18,Over Time,Num Companies Worked,Standard Hours,Department,Business Travel,Job Role,Job Level,Job Involvement,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Training Times Last Year,Daily Rate,Hourly Rate,Monthly Rate,MonthlyIncome,Percent Salary Hike,Stock Option Level,Environment Satisfaction,Job Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Education,Education Field,Attrition,Distance From Home
30,1,1224,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,2,3,10,10,7,8,9,4,853,49,11309,3491,13,3,3,3,1,2,3,4,Life Sciences,No,7
44,1,1225,Male,Single,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,2,3,20,20,11,13,17,3,200,32,7744,4541,25,0,4,4,2,3,4,4,Other,No,29
20,1,1226,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Representative,1,4,2,2,1,2,2,2,654,43,5050,2678,17,0,3,4,4,3,3,3,Marketing,No,21
46,1,1228,Male,Divorced,Y,No,2,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,12,6,3,1,4,3,150,60,17433,7379,11,1,4,4,3,2,3,4,Technical Degree,No,2
42,1,1231,Male,Married,Y,No,7,80,Human Resources,Non-Travel,Human Resources,2,4,10,4,3,0,3,3,179,79,12858,6272,16,1,4,1,1,4,3,5,Medical,No,2
60,1,1233,Male,Divorced,Y,Yes,0,80,Sales,Travel_Rarely,Sales Executive,2,4,12,11,7,1,9,3,696,52,10893,5220,18,1,2,4,2,3,3,4,Marketing,No,7
32,1,1234,Female,Married,Y,No,1,80,Research & Development,Travel_Frequently,Laboratory Technician,1,2,2,2,2,2,2,2,116,77,7331,2743,20,1,3,2,3,3,4,3,Other,No,13
32,1,1235,Female,Single,Y,Yes,4,80,Research & Development,Travel_Frequently,Research Scientist,2,3,10,8,7,0,7,2,1316,38,2338,4998,14,0,4,3,4,3,3,2,Life Sciences,No,2
36,1,1237,Female,Divorced,Y,Yes,2,80,Research & Development,Travel_Rarely,Manufacturing Director,3,1,17,7,7,7,7,2,363,77,4235,10252,21,1,3,1,3,3,4,3,Technical Degree,No,1
33,1,1238,Male,Married,Y,No,0,80,Research & Development,Travel_Rarely,Research Scientist,1,3,15,14,10,4,10,5,117,60,6311,2781,13,1,1,4,2,3,3,3,Medical,No,9
40,1,1239,Female,Divorced,Y,No,7,80,Sales,Travel_Rarely,Sales Executive,2,2,7,5,1,1,3,2,107,84,11591,6852,12,1,2,2,2,4,3,3,Technical Degree,No,10
25,1,1240,Male,Single,Y,No,0,80,Sales,Travel_Rarely,Sales Executive,2,3,5,4,3,1,1,4,1356,57,20623,4950,14,0,3,4,2,3,3,4,Life Sciences,No,10
30,1,1241,Male,Married,Y,Yes,0,80,Research & Development,Travel_Rarely,Research Scientist,1,3,12,11,9,5,7,2,1465,63,9369,3579,21,1,4,2,1,3,4,3,Medical,No,1
42,1,1242,Female,Married,Y,Yes,3,80,Research & Development,Travel_Frequently,Research Director,3,3,20,1,0,0,0,6,458,60,23281,13191,17,0,1,1,3,3,3,5,Medical,No,26
35,1,1243,Female,Married,Y,Yes,4,80,Sales,Non-Travel,Sales Executive,3,2,16,13,2,4,12,6,1212,78,13755,10377,11,1,3,4,2,2,3,2,Marketing,No,8
27,1,1244,Male,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,9,9,7,6,8,3,1103,42,14377,2235,14,2,1,1,4,2,3,3,Life Sciences,No,14
54,1,1245,Female,Divorced,Y,No,7,80,Research & Development,Travel_Frequently,Manufacturing Director,3,3,33,5,4,1,4,2,966,53,9659,10502,17,1,4,3,1,1,3,4,Life Sciences,No,1
44,1,1246,Female,Married,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,4,10,10,5,7,7,5,1117,72,19982,2011,13,1,1,4,4,3,3,1,Life Sciences,No,2
19,1,1248,Female,Single,Y,Yes,1,80,Research & Development,Non-Travel,Research Scientist,1,2,1,1,1,0,0,2,504,96,6148,1859,25,0,1,2,2,4,4,3,Medical,Yes,10
29,1,1249,Female,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,3,3,2,1,2,5,1010,97,5598,3760,15,3,1,4,1,3,3,3,Life Sciences,No,1
54,1,1250,Male,Married,Y,No,3,80,Research & Development,Travel_Rarely,Research Director,4,3,36,10,9,0,9,2,685,85,23474,17779,14,0,4,4,1,3,3,3,Life Sciences,No,3
31,1,1251,Male,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,6,6,5,0,1,2,1332,80,17089,6833,12,0,3,1,4,2,3,2,Medical,No,11
31,1,1252,Female,Single,Y,No,1,80,Research & Development,Travel_Rarely,Healthcare Representative,2,2,10,10,9,1,8,2,1062,96,17198,6812,19,0,3,1,2,3,3,3,Medical,No,24
59,1,1254,Female,Single,Y,No,5,80,Sales,Travel_Rarely,Sales Executive,2,2,13,6,1,0,5,2,326,48,16490,5171,17,0,3,4,4,3,3,3,Life Sciences,No,3
43,1,1255,Male,Married,Y,No,3,80,Research & Development,Travel_Rarely,Research Director,5,1,25,8,7,0,7,2,920,96,18625,19740,14,1,3,4,2,3,3,3,Life Sciences,No,3
49,1,1256,Male,Married,Y,No,2,80,Research & Development,Travel_Rarely,Manager,5,2,23,1,0,0,0,2,1098,85,12124,18711,13,1,1,3,3,4,3,2,Medical,No,4
36,1,1257,Male,Married,Y,No,1,80,Research & Development,Travel_Frequently,Research Scientist,1,3,12,11,10,0,7,2,469,46,9256,3692,12,0,3,2,3,2,3,3,Technical Degree,No,3
48,1,1258,Male,Single,Y,No,5,80,Research & Development,Travel_Rarely,Laboratory Technician,1,4,7,1,0,0,0,4,969,76,16620,2559,11,0,4,2,3,2,3,2,Technical Degree,No,2
27,1,1259,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,5,5,3,0,3,2,1167,76,3208,2517,11,3,1,3,2,3,3,2,Life Sciences,No,4
29,1,1260,Male,Divorced,Y,Yes,1,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,6,6,0,1,0,2,1329,82,4204,6623,11,2,3,4,2,3,3,3,Life Sciences,No,7
48,1,1263,Male,Single,Y,No,6,80,Research & Development,Travel_Rarely,Research Director,5,2,25,1,0,0,0,3,715,76,8733,18265,12,0,4,4,3,4,3,3,Life Sciences,No,1
29,1,1264,Female,Divorced,Y,No,3,80,Research & Development,Travel_Rarely,Research Director,4,2,9,7,7,1,7,2,694,87,3423,16124,14,2,4,4,2,2,3,3,Life Sciences,No,1
34,1,1265,Female,Married,Y,No,0,80,Research & Development,Travel_Rarely,Research Scientist,1,4,2,1,0,0,0,5,1320,89,21643,2585,17,0,3,3,4,2,3,3,Technical Degree,No,20
44,1,1267,Male,Married,Y,No,7,80,Sales,Travel_Rarely,Manager,5,3,26,22,9,3,10,5,1099,88,8751,18213,11,1,2,2,3,3,3,3,Marketing,No,5
33,1,1268,Male,Divorced,Y,Yes,0,80,Sales,Travel_Rarely,Sales Executive,3,4,10,9,8,0,8,3,536,82,21708,8380,14,2,4,3,4,3,3,5,Marketing,No,10
19,1,1269,Female,Single,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,4,1,1,0,0,1,2,265,57,21221,2994,12,0,2,4,4,3,3,3,Life Sciences,No,25
23,1,1270,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,1,1,0,0,1,2,373,47,16901,1223,22,1,4,3,4,3,4,2,Life Sciences,No,1
25,1,1273,Male,Single,Y,Yes,1,80,Sales,Travel_Frequently,Sales Representative,1,1,1,1,0,1,0,4,599,73,8040,1118,14,0,3,4,4,3,3,1,Life Sciences,Yes,24
26,1,1275,Male,Single,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,8,8,5,2,2,2,583,53,9973,2875,20,0,3,4,2,2,4,2,Life Sciences,No,4
45,1,1277,Female,Single,Y,Yes,2,80,Sales,Travel_Rarely,Manager,5,1,26,24,10,1,11,2,1449,94,2493,18824,16,0,1,2,1,3,3,3,Marketing,Yes,2
55,1,1278,Male,Divorced,Y,Yes,1,80,Research & Development,Non-Travel,Healthcare Representative,4,2,34,33,9,15,0,3,177,37,25592,13577,15,1,4,2,4,3,3,1,Medical,No,8
21,1,1279,Female,Single,Y,No,1,80,Research & Development,Travel_Frequently,Laboratory Technician,1,2,2,2,2,2,2,2,251,45,25308,2625,20,0,1,3,3,1,4,2,Life Sciences,Yes,10
46,1,1280,Female,Married,Y,No,2,80,Sales,Travel_Rarely,Manager,5,2,26,11,4,0,8,2,168,33,9946,18789,14,1,4,2,3,3,3,2,Marketing,No,4
34,1,1281,Female,Single,Y,Yes,0,80,Sales,Travel_Rarely,Sales Executive,2,3,4,3,2,0,2,3,131,86,6039,4538,12,0,3,1,4,3,3,3,Marketing,No,2
51,1,1282,Male,Divorced,Y,Yes,4,80,Sales,Travel_Frequently,Manager,5,3,31,29,10,11,10,5,237,83,19196,19847,24,1,4,2,1,2,4,3,Life Sciences,No,9
59,1,1283,Male,Single,Y,No,6,80,Research & Development,Travel_Rarely,Manufacturing Director,3,3,25,9,7,5,4,6,1429,67,20002,10512,12,0,4,4,4,2,3,4,Medical,No,18
34,1,1285,Female,Divorced,Y,No,4,80,Research & Development,Travel_Frequently,Laboratory Technician,2,3,15,11,8,5,10,2,135,46,22534,4444,13,2,3,2,3,4,3,3,Medical,No,19
28,1,1286,Male,Single,Y,Yes,0,80,Research & Development,Travel_Frequently,Laboratory Technician,1,3,5,4,2,0,2,2,791,44,6842,2154,11,0,4,3,3,2,3,4,Medical,No,1
44,1,1288,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Manager,5,4,26,25,9,14,13,4,1199,92,17477,19190,14,2,3,1,4,2,3,2,Life Sciences,No,4
34,1,1289,Male,Married,Y,No,4,80,Human Resources,Travel_Frequently,Human Resources,2,2,14,10,9,1,8,5,648,56,21833,4490,11,2,3,2,4,4,3,3,Life Sciences,No,11
35,1,1291,Male,Married,Y,Yes,0,80,Research & Development,Travel_Rarely,Research Scientist,1,3,4,3,2,2,2,3,735,66,6020,3506,14,0,3,3,4,3,3,1,Life Sciences,No,6
42,1,1292,Female,Married,Y,Yes,6,80,Research & Development,Travel_Rarely,Research Scientist,2,4,18,1,0,0,0,2,603,78,5628,2372,16,0,2,2,4,3,3,4,Medical,No,7
43,1,1293,Female,Single,Y,No,3,80,Sales,Travel_Rarely,Sales Executive,3,2,23,21,7,15,17,3,531,56,20364,10231,14,0,4,4,4,4,3,4,Marketing,No,4
36,1,1294,Female,Single,Y,Yes,9,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,18,16,14,5,12,2,429,53,2323,5410,11,0,3,2,4,3,3,4,Life Sciences,No,2
44,1,1295,Female,Married,Y,No,1,80,Research & Development,Travel_Rarely,Healthcare Representative,3,3,10,10,7,0,5,2,621,73,14075,7978,11,1,1,4,4,3,3,3,Medical,Yes,15
28,1,1296,Male,Married,Y,Yes,1,80,Research & Development,Travel_Frequently,Laboratory Technician,1,2,2,2,2,2,2,2,193,52,14222,3867,12,1,4,4,2,3,3,3,Life Sciences,No,2
51,1,1297,Female,Single,Y,No,0,80,Research & Development,Travel_Frequently,Laboratory Technician,1,2,8,7,0,7,7,6,968,40,4257,2838,14,0,2,3,2,2,3,2,Medical,No,6
30,1,1298,Female,Single,Y,Yes,7,80,Research & Development,Non-Travel,Manufacturing Director,2,3,10,8,4,1,7,3,879,72,12858,4695,18,0,3,3,3,3,3,2,Medical,No,9
29,1,1299,Female,Divorced,Y,Yes,3,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,10,7,7,7,7,2,806,39,17285,3339,13,2,2,3,1,3,3,3,Technical Degree,Yes,7
28,1,1301,Male,Single,Y,No,2,80,Research & Development,Travel_Rarely,Research Scientist,1,3,5,3,2,1,2,2,640,84,4732,2080,11,0,4,1,2,2,3,3,Technical Degree,No,1
25,1,1303,Female,Single,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,2,2,2,2,1,3,266,40,18830,2096,18,0,4,2,4,2,3,3,Medical,No,1
32,1,1304,Male,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,4,10,10,7,0,8,4,604,56,11693,6209,15,2,3,4,3,4,3,3,Medical,No,8
45,1,1306,Female,Single,Y,No,3,80,Research & Development,Travel_Frequently,Manager,5,3,22,0,0,0,0,4,364,83,13035,18061,22,0,2,2,3,3,4,3,Medical,No,25
39,1,1307,Female,Divorced,Y,Yes,6,80,Research & Development,Travel_Rarely,Manager,4,2,21,19,9,15,2,4,412,94,17334,17123,13,2,3,2,4,3,3,4,Medical,No,13
58,1,1308,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,2,2,2,2,2,3,848,88,26076,2372,12,2,1,3,4,3,3,4,Life Sciences,No,23
32,1,1309,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,2,3,10,10,4,1,1,3,1089,79,22845,4883,18,1,4,3,1,3,3,2,Life Sciences,Yes,7
39,1,1310,Male,Single,Y,No,0,80,Research & Development,Travel_Rarely,Research Scientist,1,3,6,5,2,0,3,2,360,93,22154,3904,13,0,3,1,1,3,3,3,Medical,Yes,23
30,1,1311,Female,Married,Y,No,0,80,Research & Development,Travel_Rarely,Laboratory Technician,2,2,10,9,2,6,7,6,1138,48,23631,4627,12,1,1,4,1,3,3,3,Technical Degree,No,6
36,1,1312,Female,Married,Y,No,3,80,Research & Development,Travel_Rarely,Healthcare Representative,3,3,10,7,7,1,7,0,325,63,5747,7094,12,0,4,3,1,3,3,4,Technical Degree,No,10
46,1,1314,Female,Single,Y,No,6,80,Human Resources,Travel_Rarely,Human Resources,1,3,10,7,6,5,7,3,991,44,22957,3423,12,0,4,1,3,4,3,2,Life Sciences,No,1
28,1,1315,Female,Married,Y,No,0,80,Research & Development,Non-Travel,Laboratory Technician,2,1,10,9,8,7,5,6,1476,55,16392,6674,11,3,3,4,1,3,3,3,Life Sciences,No,1
50,1,1317,Female,Married,Y,Yes,4,80,Research & Development,Travel_Rarely,Research Director,4,3,25,3,2,1,2,2,1322,43,22422,16880,11,0,4,1,2,3,3,3,Life Sciences,No,28
40,1,1318,Male,Single,Y,Yes,2,80,Sales,Travel_Rarely,Sales Executive,3,2,9,5,4,1,0,2,299,57,17235,9094,12,0,4,2,3,3,3,4,Marketing,Yes,25
52,1,1319,Male,Single,Y,Yes,9,80,Sales,Travel_Rarely,Sales Executive,3,3,10,8,7,7,7,2,1030,64,21534,8446,19,0,2,2,3,2,3,3,Life Sciences,Yes,5
30,1,1321,Female,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Manager,3,3,9,9,1,0,8,2,634,95,25927,11916,23,2,2,1,4,3,4,4,Medical,No,17
39,1,1322,Male,Single,Y,No,0,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,9,8,7,1,7,6,524,32,13352,4534,11,0,1,3,1,3,3,2,Life Sciences,No,18
31,1,1324,Female,Divorced,Y,Yes,1,80,Sales,Non-Travel,Sales Executive,3,3,10,10,8,9,6,5,587,57,8935,9852,19,1,4,3,1,2,3,4,Life Sciences,No,2
41,1,1329,Male,Single,Y,No,1,80,Sales,Non-Travel,Sales Executive,2,1,19,19,2,11,9,4,256,40,22074,6151,13,0,3,2,1,3,3,2,Medical,No,10
31,1,1331,Female,Single,Y,Yes,1,80,Sales,Travel_Frequently,Sales Representative,1,3,3,3,2,2,2,2,1060,54,8319,2302,11,0,4,2,1,4,3,3,Life Sciences,Yes,1
44,1,1333,Male,Married,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,10,3,2,1,2,4,935,89,14669,2362,12,0,1,1,3,4,3,3,Life Sciences,Yes,3
42,1,1334,Male,Married,Y,Yes,0,80,Research & Development,Non-Travel,Manager,4,3,21,20,8,2,10,3,495,37,26582,17861,13,0,3,3,4,2,3,1,Life Sciences,No,2
55,1,1336,Female,Married,Y,No,4,80,Research & Development,Travel_Rarely,Manager,5,1,23,19,9,9,11,5,282,58,6992,19187,14,1,4,3,4,3,3,2,Medical,No,2
56,1,1338,Male,Single,Y,No,6,80,Human Resources,Travel_Rarely,Manager,5,3,36,7,3,7,7,4,206,99,4022,19717,14,0,4,2,1,3,3,4,Life Sciences,No,8
40,1,1340,Male,Divorced,Y,No,9,80,Research & Development,Non-Travel,Research Scientist,1,3,6,4,2,0,0,0,458,74,8532,3544,16,1,3,3,2,3,3,2,Life Sciences,No,16
34,1,1344,Male,Divorced,Y,No,0,80,Research & Development,Travel_Rarely,Healthcare Representative,3,3,10,9,7,1,6,0,943,86,5494,8500,11,1,4,4,4,2,3,3,Life Sciences,No,9
40,1,1346,Male,Single,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,2,3,9,9,8,8,8,4,523,98,22455,4661,13,0,3,4,3,3,3,3,Life Sciences,No,2
41,1,1349,Female,Divorced,Y,No,0,80,Sales,Travel_Frequently,Sales Executive,2,3,10,9,3,1,7,2,1018,66,4297,4103,17,1,3,1,4,3,3,3,Marketing,No,1
35,1,1350,Male,Single,Y,Yes,1,80,Research & Development,Travel_Frequently,Research Scientist,2,3,9,9,6,1,1,3,482,87,2690,4249,11,0,3,3,2,3,3,4,Life Sciences,No,4
51,1,1352,Male,Divorced,Y,Yes,1,80,Human Resources,Travel_Rarely,Manager,4,3,33,33,9,0,10,2,770,84,17588,14026,11,1,3,2,2,3,3,3,Life Sciences,No,5
38,1,1355,Female,Divorced,Y,No,3,80,Sales,Travel_Rarely,Sales Executive,2,3,11,7,7,1,7,3,1009,31,19461,6893,15,1,2,1,4,3,3,2,Life Sciences,No,2
34,1,1356,Female,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,3,10,10,8,9,6,6,507,66,23553,6125,12,0,3,1,4,4,3,2,Medical,No,15
25,1,1358,Male,Married,Y,No,3,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,3,2,1,2,6,882,67,9075,3669,11,3,4,4,3,2,3,1,Medical,No,19
58,1,1360,Female,Married,Y,Yes,7,80,Research & Development,Travel_Rarely,Manufacturing Director,3,2,31,10,9,5,9,0,601,53,12023,10008,14,0,3,1,4,2,3,4,Medical,Yes,7
40,1,1361,Male,Married,Y,No,3,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,4,2,0,3,3,329,88,6762,2387,22,1,2,2,3,3,4,4,Life Sciences,No,1
36,1,1362,Female,Married,Y,No,2,80,Sales,Travel_Frequently,Sales Executive,2,4,17,15,7,6,13,2,607,83,2261,4639,16,1,1,1,4,2,3,3,Marketing,No,7
48,1,1363,Male,Single,Y,No,1,80,Research & Development,Travel_Rarely,Manufacturing Director,3,3,11,10,9,0,8,2,855,54,18706,7898,11,0,4,4,3,3,3,3,Life Sciences,No,4
27,1,1364,Female,Married,Y,No,8,80,Sales,Travel_Rarely,Sales Representative,1,4,5,1,0,0,0,4,1291,98,6527,2534,14,1,3,4,2,3,3,3,Medical,No,11
51,1,1367,Female,Single,Y,No,3,80,Research & Development,Travel_Rarely,Manufacturing Director,4,2,29,5,2,0,3,1,1405,82,24439,13142,16,0,4,2,2,2,3,2,Technical Degree,No,11
18,1,1368,Female,Single,Y,No,1,80,Research & Development,Non-Travel,Laboratory Technician,1,3,0,0,0,0,0,5,1124,97,19305,1611,15,0,4,4,3,4,3,3,Life Sciences,No,1
35,1,1369,Female,Married,Y,No,0,80,Research & Development,Travel_Rarely,Laboratory Technician,2,2,10,9,7,0,0,0,817,60,10846,5363,12,1,4,4,2,3,3,3,Medical,No,1
27,1,1371,Male,Single,Y,No,3,80,Sales,Travel_Frequently,Sales Executive,2,1,8,6,2,0,0,3,793,43,20392,5071,20,0,4,4,2,3,4,1,Life Sciences,No,2
55,1,1372,Male,Single,Y,Yes,6,80,Sales,Travel_Rarely,Sales Executive,4,4,24,19,7,3,8,2,267,85,9277,13695,17,0,1,3,3,2,3,4,Marketing,Yes,13
56,1,1373,Male,Married,Y,Yes,4,80,Research & Development,Travel_Rarely,Manufacturing Director,4,3,33,19,16,15,9,0,1369,68,18235,13402,12,1,4,2,1,3,3,3,Life Sciences,No,23
34,1,1374,Female,Divorced,Y,No,1,80,Research & Development,Non-Travel,Research Scientist,1,2,5,5,4,0,0,2,999,92,15891,2029,20,3,1,3,3,3,4,1,Technical Degree,No,26
40,1,1375,Female,Divorced,Y,No,5,80,Research & Development,Travel_Rarely,Healthcare Representative,2,4,15,12,11,11,8,0,1202,89,13888,6377,20,3,2,3,2,3,4,1,Medical,No,2
34,1,1377,Male,Married,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,2,3,10,8,7,7,7,1,285,86,17491,5429,13,2,2,3,1,3,3,3,Medical,No,29
31,1,1379,Female,Single,Y,No,7,80,Sales,Travel_Frequently,Sales Representative,1,2,3,1,0,0,0,3,703,90,11882,2785,14,0,3,4,3,4,3,3,Life Sciences,Yes,2
35,1,1380,Female,Married,Y,Yes,0,80,Sales,Travel_Frequently,Sales Executive,2,3,5,4,2,3,2,0,662,67,23288,4614,18,1,4,3,3,2,3,4,Marketing,Yes,18
38,1,1382,Male,Divorced,Y,No,1,80,Research & Development,Travel_Frequently,Research Scientist,1,4,4,4,2,0,3,2,693,57,15748,2610,11,3,4,3,4,3,3,3,Life Sciences,No,7
34,1,1383,Female,Single,Y,No,1,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,14,14,11,4,11,2,404,98,6163,6687,11,0,3,4,4,4,3,4,Technical Degree,No,2
28,1,1387,Male,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,2,5,5,3,0,4,0,736,48,24232,4724,11,1,3,1,3,3,3,3,Life Sciences,No,26
31,1,1389,Male,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,10,10,2,6,7,3,330,98,21057,6179,15,2,4,3,4,2,3,4,Medical,Yes,22
39,1,1390,Male,Married,Y,Yes,3,80,Sales,Travel_Rarely,Sales Executive,2,2,8,5,4,1,4,2,1498,44,3567,6120,12,2,1,4,4,4,3,4,Life Sciences,No,21
51,1,1391,Male,Married,Y,No,2,80,Sales,Travel_Frequently,Sales Executive,3,3,14,4,2,3,2,5,541,52,15395,10596,11,0,2,2,2,3,3,3,Marketing,No,2
41,1,1392,Female,Divorced,Y,Yes,3,80,Research & Development,Travel_Frequently,Research Scientist,2,3,12,6,2,3,3,4,1200,75,13953,5467,14,2,4,4,1,2,3,3,Life Sciences,No,22
37,1,1394,Male,Married,Y,Yes,7,80,Research & Development,Travel_Rarely,Research Scientist,1,3,8,6,4,1,3,2,1439,54,5182,2996,15,0,3,3,4,3,3,1,Life Sciences,No,4
33,1,1395,Male,Married,Y,No,6,80,Sales,Travel_Frequently,Sales Executive,2,3,8,5,4,1,2,2,1111,61,19293,9998,13,0,2,4,1,4,3,1,Life Sciences,No,5
32,1,1396,Male,Married,Y,Yes,0,80,Sales,Travel_Rarely,Sales Executive,2,3,4,3,2,1,2,3,499,36,20497,4078,13,3,3,2,1,2,3,1,Marketing,No,2
39,1,1397,Male,Married,Y,No,3,80,Research & Development,Non-Travel,Healthcare Representative,3,3,13,6,4,0,5,2,1485,71,3449,10920,21,1,3,3,2,3,4,2,Life Sciences,No,25
25,1,1399,Male,Married,Y,No,2,80,Sales,Travel_Rarely,Sales Executive,2,4,6,3,2,1,2,3,1372,93,12477,6232,11,0,1,3,2,2,3,1,Life Sciences,No,18
52,1,1401,Female,Married,Y,Yes,2,80,Research & Development,Travel_Frequently,Manufacturing Director,4,4,24,5,3,0,2,3,322,59,9731,13247,11,1,4,3,2,2,3,2,Medical,No,28
43,1,1402,Female,Single,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,2,2,20,20,7,1,8,3,930,73,20003,4081,14,0,1,3,1,1,3,3,Medical,No,6
27,1,1403,Female,Married,Y,Yes,1,80,Sales,Travel_Rarely,Sales Executive,2,2,6,6,2,4,4,3,205,98,7100,5769,11,0,4,4,4,3,3,3,Marketing,No,10
27,1,1405,Female,Single,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,8,8,2,7,7,2,135,51,25681,2394,13,0,4,3,4,3,3,4,Life Sciences,Yes,17
26,1,1407,Male,Single,Y,No,0,80,Research & Development,Travel_Rarely,Research Scientist,1,2,5,4,3,1,1,2,683,36,4050,3904,12,0,1,4,4,3,3,1,Medical,No,2
42,1,1408,Female,Married,Y,No,0,80,Human Resources,Travel_Rarely,Manager,4,3,21,20,7,0,9,5,1147,31,16616,16799,14,1,3,1,3,3,3,3,Human Resources,No,10
52,1,1409,Female,Married,Y,No,9,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,12,5,4,0,4,2,258,54,17363,2950,13,0,3,1,3,1,3,4,Other,No,8
37,1,1411,Female,Single,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,8,3,2,0,2,6,1462,94,19106,3629,18,0,1,3,1,3,3,3,Medical,No,11
35,1,1412,Male,Single,Y,No,2,80,Research & Development,Travel_Frequently,Manufacturing Director,3,3,10,2,2,2,2,2,200,60,19944,9362,11,0,3,4,3,3,3,2,Life Sciences,No,18
25,1,1415,Male,Married,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,3,2,0,2,2,949,81,4910,3229,11,1,1,4,2,2,3,3,Technical Degree,No,1
26,1,1417,Male,Single,Y,No,0,80,Research & Development,Travel_Rarely,Laboratory Technician,1,4,8,7,7,0,7,2,652,100,23577,3578,12,0,3,1,4,3,3,3,Other,No,7
29,1,1419,Male,Single,Y,No,1,80,Human Resources,Travel_Rarely,Human Resources,3,2,10,10,9,0,9,3,332,51,9769,7988,13,0,2,1,1,2,3,3,Other,No,17
49,1,1420,Male,Single,Y,No,3,80,Research & Development,Travel_Frequently,Laboratory Technician,2,2,20,4,3,1,3,2,1475,97,22710,4284,20,0,1,1,1,3,4,2,Life Sciences,Yes,28
29,1,1421,Female,Single,Y,Yes,0,80,Research & Development,Travel_Frequently,Healthcare Representative,3,3,9,8,7,7,7,1,337,84,22930,7553,12,0,3,4,1,3,3,1,Other,Yes,14
54,1,1422,Female,Single,Y,No,6,80,Research & Development,Travel_Rarely,Research Director,4,3,29,20,7,12,7,3,971,54,5652,17328,19,0,4,4,4,2,3,3,Medical,No,1
58,1,1423,Female,Married,Y,Yes,3,80,Research & Development,Travel_Rarely,Research Director,5,3,32,9,8,1,5,3,1055,76,22456,19701,21,1,4,1,3,3,4,3,Medical,No,1
55,1,1424,Male,Divorced,Y,No,2,80,Research & Development,Travel_Rarely,Research Director,4,4,31,7,7,0,0,4,1136,81,12414,14732,13,2,2,4,4,4,3,4,Medical,No,1
36,1,1425,Female,Single,Y,Yes,3,80,Sales,Travel_Rarely,Sales Executive,2,3,15,5,4,0,1,3,1174,99,20763,9278,16,0,1,2,4,3,3,4,Marketing,No,3
31,1,1427,Female,Single,Y,No,1,80,Sales,Travel_Frequently,Sales Representative,1,1,1,1,0,0,0,3,667,50,16154,1359,12,0,2,3,2,3,3,4,Life Sciences,Yes,1
30,1,1428,Female,Divorced,Y,No,7,80,Sales,Travel_Rarely,Sales Executive,2,3,8,3,2,0,2,3,855,73,12761,4779,14,2,4,1,2,3,3,4,Marketing,No,7
31,1,1430,Female,Single,Y,No,3,80,Research & Development,Travel_Rarely,Research Director,4,3,9,3,2,1,0,3,182,93,8847,16422,11,0,1,2,3,4,3,5,Life Sciences,No,8
